紅毛人,ang5-mng5-lang5
紅毛樓,ang5-mng5-lau5
紅毛話,ang5-mng5-oe7
紅毛婆,ang5-mng5-po5
紅毛城,ang5-mng5-siaⁿ5
紅毛土,ang5-mng5-tho͘5
紅梅,ang5-mui5
紅娘仔魚,ang5-niu5-a2-hi5
紅襖,ang5-o2
紅丸刺參,ang5-oan5 chhi3-sim
紅帥,ang5-ong5
紅芋,ang5-o͘7
紅牌,ang5-pai5
紅斑,ang5-pan
紅包,ang5-pau
紅包樹,ang5-pau-chhiu7
紅白,ang5-peh8
紅兵,ang5-peng
紅焰焰,ang5-pha7-pha7
紅冇骨硝,ang5-phaⁿ3-kut-siau
紅炮,ang5-phau3
紅皮柯,ang5-phe5-kho
紅片,ang5-phian3
紅鼻,ang5-phiⁿ7
紅蓖麻,ang5-pi-moa5
紅寶石,ang5-po2-chioh8
紅poaⁿ2,ang5-poaⁿ2
紅司公,ang5-sai-kong
紅杉,ang5-sam
紅三七草,ang5-sam-chhit-chhau2
紅紗,ang5-se
紅西洋,ang5-sai-iuⁿ5
紅色,ang5-sek
紅紗燈,ang5-se-teng
紅絲,ang5-si
紅銑,ang5-sian
紅蟬,ang5-sian5
紅鱔魚,ang5-sian7-hi5
紅銑泉,ang5-sian-choan5
紅銑水,ang5-sian-chui2
紅絲瘡,ang5-si-chhng
紅絲瘤,ang5-si-liu5
紅心,ang5-sim
紅心仔,ang5-sim-a2
紅心尾,ang5-sim-boe2
紅心大冇,ang5-sim-toa7-phaⁿ3
紅燒,ang5-sio
紅小豆,ang5-sio2-tau7
紅十字會,ang5-sip8-ji7-hoe7
紅絲線,ang5-si-soaⁿ3
紅絲疔,ang5-si-teng
紅繡鞋,ang5-siu3-oe5
紅鯊,ang5-soa
紅線,ang5-soaⁿ3
紅仕,ang5-su7
紅tai7,ang5-tai7
紅淡,ang5-tam7
紅淡比,ang5-tam7-pi2
紅銅,ang5-tang5
紅銅錢,ang5-tang5-chiⁿ5
紅銅片,ang5-tang5-phiⁿ3
紅銅茶ko͘2,ang5-tang5-te5-ko͘2
紅斗仔,ang5-tau2-a2
紅豆,ang5-tau7
紅豆糜,ang5-tau7-be5
紅豆蔻,ang5-tau7-kho͘3
紅豆冰,ang5-tau7-peng
紅豆飯,ang5-tau7-png7
紅底,ang5-te2
紅茶,ang5-te5
紅荼篦,ang5-to͘5-pi
紅竹,ang5-tek
紅竹仔菜,ang5-tek-a2-chhai3
紅竹節,ang5-tek-chat
紅頂,ang5-teng2
紅燈仔,ang5-teng-a2
紅丁khia7衧,ang5-teng-khia7-u
紅頭,ang5-thau5
紅頭仔,ang5-thau5-a2
紅頭仔船,ang5-thau5-a2-chun5
紅頭賊,ang5-thau5-chhat8
紅頭法官,ang5-thau5-hoat-koaⁿ
紅頭嬰仔,ang5-thau5-iⁿ-a2
紅頭布,ang5-thau5-po͘3
紅頭獅,ang5-thau5-sai
紅頭司,ang5-thau5-sai
紅頭司公,ang5-thau5-sai-kong
紅帖,ang5-thiap
紅鐵甲,ang5-thih-kah
紅天,ang5-thiⁿ
紅桃,ang5-tho5
紅土,ang5-tho͘5
紅呈,ang5-tiaⁿ5
紅沉沉,ang5-tim3-tim3
紅籐仔草,ang5-tin5-a2-chhau2
紅tiu3-tiu3,ang5-tiu3-tiu3
紅綢,ang5-tiu5
紅大蔗,ang5-toa7-chia3
紅大冇,ang5-toa7-phaⁿ3
紅單,ang5-toaⁿ
紅杜鵑,ang5-to͘7-koan
紅羽,ang5-u2
尪仔,ang-a2
尪仔目,ang-a2-bak8
尪仔面,ang-a2-bin7
夫仔某,ang-a2-chia2
尪仔仁,ang-a2-jin5
尪仔架,ang-a2-ke3
尪仔轎,ang-a2-kio7
尪仔物,ang-a2-mngh8
尪仔標,ang-a2-phiau
尪仔頭,ang-a2-thau5
尪仔頭簿,ang-a2-thau5-pho͘7
尪仔圖,ang-a2-to͘5
夫妻,ang-bo͘2
夫妻仔,ang-bo͘2-a2
翁娶bo͘2,ang-chhoa7-bo͘2
翁姐,ang-chia2
翁姐仔,ang-chia2-a2
尪姨,ang-i5
尪姨嘴,ang-i5-chhui3
尪架桌,ang-ke3-toh
翁子,ang-kiaⁿ2
尪公,ang-kong
尪公仔寶,ang-kong-a2-po2
尪公祖,ang-kong-cho͘2
尪媽,ang-ma2
尪婆,ang-po5
翁婆對,ang-po5-tui3
尪佛,ang-put
尪佛桑,ang-put-song
翁婿,ang-sai3
翁生某妲,ang-seng-bo͘2-toaⁿ3
尪神,ang-sin5
尪帳,ang-tiuⁿ3
安危,an-gui5
安閑,an-han5
安閑自在,an-han5 chu7-chai7
安下,an-he7
安息,an-heh
安息香,an-sek-hiuⁿ
安息日,an-sek-jit8
安息日,an-hioh-jit8
安香,an-hiuⁿ
安花,an-hoe
安符,an-hu5
安徽,an-hui
安分,an-hun7
安分守己,an-hun7 siu2-ki2
阿瀝,a-ni
阿娘,a-nia5
阿娘,a2-nia5
阿娘,an-nia5
阿娘,an2-nia5
安營,an-iaⁿ5
安養,an-iong2
阿娘,a-niu5
阿娘,an2-ne2
阿娘,a2-niu5
阿娘,an2-niu5
安字鬼,an-ji7-kui2
安然,an-jian5
安然針,an-jian5-chiam
安然自在,an-jian5 chu7-chai7
安人,an-jin5
安家,an-ka
安敢受,an-kam2-siu7
安康,an-khong
安結綿,an-kiat-mi5
安金,an-kim
安更,an-kiⁿ
安更槍,an-kiⁿ-chheng3
安居樂業,an-ku lok8-giap8
安南,an-lam5
安寧,an-leng5
安靈,an-leng5
安龍謝土,an-leng5 sia7-tho͘2
安立間,an-lip-kan
安樂,an-lok8
安樂椅,an-lok8-i2
安樂公,an-lok8-kong
安樂窩,an-lok8-o
安爐,an-lo͘5
安門,an-mng5
aⁿ-na,aⁿ-na
阿娘,an-nia5
安排,oaⁿ-pai5
安排布置,an-pai5 po͘3-ti3
安八,an-pat
安平,an-peng5
安設,an-siat
安心,an-sim
安心無慮,an-sim bu5-lu7
安心樂業,an-sim lok8-giap8
安心樂業,an-sim lok8-giap8
安身,an-sin
安神,an-sin5
安睡,an-sui7
安搭,an-tah
安胎,an-thai
安泰,an-thai3
安胎符,an-thai-hu5
安宅,an-theh8
安土,an-tho͘5
安置,an-ti3
案牘爺,an-tok8-ia5
案牘公,an-tok8-kong
安童,an-tong5
安肚,an-to͘7
安頓,an-tun3
安慰,an-ui3
安位,an-ui7
安穩,an-un2
壓,ap
盒,ap8
十,ap8
合,ap8
合合,ap8-ap8
盒儀,ap8-gi5
狎褻,ap8-siat
阿爸,a-pa
阿爸,a-pa5
阿爸,a-pa
阿爸,a-pah
阿爸,a2-pah
阿爸,a2-pa5
阿爸,an-pah
阿爸,an-pa5
阿爸,an2-pa5
阿爸,a-pah
亞班,a-pan
亞班橫,a-pan-hiaⁿ5
壓制,ap-che3
阿伯,a-peh
阿伯,a2-peh
阿伯,an2-peh
亞帆,a-phang5
阿片,a-phian3
阿片碼仔,a-phian3-be2-a2
阿片面,a-phian3-bin7
阿片精,a-phian3-cheng
阿片籽,a-phian3-chi2
阿片將,a-phian3-chiong3
阿片酒,a-phian3-chiu2
阿片癮,a-phian3-gian3
阿片花,a-phian3-hoe
阿片薰,a-phian3-hun
阿片煙盒,a-phian3-hun-ah8
阿片煙欉,a-phian3-hun-chang5
阿片煙吹,a-phian3-hun-chhe
阿片煙吹頭,a-phian3-hun-chhe-thau5
阿片煙鐕,a-phian3-hun-chhiam2
阿片煙花,a-phian3-hun-hoe
阿片煙間,a-phian3-hun-keng
阿片煙膏,a-phian3-hun-ko
阿片煙撚,a-phian3-hun-lian2
阿片煙牌,a-phian3-hun-pai5
阿片煙皰,a-phian3-hun-phau7
阿片煙簿仔,a-phian3-hun-pho͘7-a2
阿片煙盤,a-phian3-hun-poaⁿ5
阿片薰屎,a-phian3-hun-sai2
阿片煙燈,a-phian3-hun-teng
阿片煙鼎,a-phian3-hun-tiaⁿ2
阿片友,a-phian3-iu2
阿片睏,a-phian3-khun3
阿片膏,a-phian3-ko
阿片管,a-phian3-kong2
阿片鬼,a-phian3-kui2
阿片骨,a-phian3-kut
阿片痢,a-phian3-li7
阿片屎,a-phian3-sai2
阿片仙,a-phian3-sian
阿片透,a-phian3-thau3
阿片土,a-phian3-tho͘5
阿片土皮,a-phian3-tho͘5-phoe5
阿片黨,a-phian3-tong2
阿扁,a-piⁿ2
壓驚,ap-kiaⁿ
押暱,ap-lek
壓爐,ap-lo͘5
壓爐香,ap-lo͘5-hiuⁿ
阿婆,a-po5
亞婆錢,a-po5-chiⁿ5
壓迫,ap-pek
狎穢,ap-sap
狎褻,ap-siat
壓煞,ap-soah
揖頭,ap-thau5
壓倒,ap-to2
亞杉,a-sam
a-sa-phu2-lu2,a-sa-phu2-lu2
阿西,a-se
亞細亞,A-se3-a
亞細亞洲,A-se3-a-chiu
亞細亞協會,A-se3-a hiap8-hoe7
阿sia5梨,a-sia5-le5
阿嫂,a-so2
阿嫂,a2-so2
阿嫂,an2-so2
阿嗓子,a-song2-chu2
遏,at
折,at
阿達子,a-tat8-chi2
遏制,at-che3
遏壓,at-chhih8
遏手尾,at-chhiu2-be2
遏手霸,at-chhiu2-pa3
遏止,at-chi2
折--折,at--chi2
折蔗坑,at-chia3-khng
亞丁,a-teng
ㄚ頭,a-thau5
遏下,at-he7
折花,at-hoe
遏血,at-huih
阿爹,a-tia
阿爹,a2-tia
阿爹,an2-tia
亦著,a-tioh8
遏jih8,at-jih8
遏價,at-ke3
折曲,at-khiau
折指,at-ki2
謁見,at-kian3
折糕仔,at-ko-a2
遏嘹遏拍,at-liau5 at-phek
遏嘹拍,at-liau5-phek
遏脈,at-meh8
折麻條,at-moa5-liau5
阿妲,a-toaⁿ3
亞當,a-tong
阿to͘梨,a-to͘-le5
遏息,at-soah
折筍仔,at-sun2-a2
折直,at-tit8
折--斷,at--tng7
歐,au
甌,au
漚,au
嘔,au2
拗,au2
嘔紅,au2-ang5
拗拗,au2-au2
拗蠻,au2-ban5
拗蠻仔,au2-ban5-a2
拗蠻拗觸,au2-ban5-au2-tak
拗馬,au2-be2
拗層,au2-chan3
拗手,au2-chhiu2
拗折,au2-chih8
嘔盡心血,au2-chin7 sim-huih
拗執,au2-chip
嘔水,au2-chui2
嘔逆,au2-gek8
嘔血,au2-hiat
拗橫,au2-hoaiⁿ5
拗橫,au2-huiⁿ5
拗橫,au2-hiriⁿ5
嘔紅,au2-hong5
拗痕,au2-hun5
嘔藥,au2-ioh8
拗皺,au2-jiau5
毆辱,au2-jiok8
拗角,au2-kak
拗口,au2-khau2
拗氣,au2-khi3
拗曲,au2-khiau
拗人,au2-lang5
嘔漏,au2-lau3
拗黃,au2-ng5
拗彎,au2-oan
拗帆,au2-phang5
拗皮蠻,au2-phi5-ban5
拗癖,au2-phiah
拗笨,au2-pun7
嘔心血,au2-sim-hiat
嘔吐,au2-tho͘3
拗直,au2-tit8
拗屈,au2-ut
腐,au3
腐腐,au3-au3
押尾,au3-be2
押尾,au3-boe2
押尾,au3-ber2
押尾手,au3-be2-chhiu2
押尾手,au3-boe2-chhiu2
押尾手,au3-ber2-chhiu2
腐味,au3-bi7
腐面,au3-bin7
腐柴,au3-chha5
腐臭,au3-chhau3
腐樹,au3-chhiu7
腐淺缽,au3-chian2-poah
腐煎盤,au3-chian-poaⁿ5
腐節,au3-chiat
腐棗,au3-cho2
腐水,au3-chui2
懊鬱,au3-eh8
腐gia5-gia5,au3-gia5-gia5
腐貨,au3-he3
腐貨,au3-hoe3
腐貨,au3-her3
腐風,au3-hong
腐好,au3-ho͘ⁿ
腐腳,au3-kioh
腐去,au3-khi3
腐khok-khok,au3-khok-khok
腐鮭,au3-koe5
腐lok,au3-lok
腐膿,au3-long5
腐膿膿,au3-long5-long5
腐名,au3-mia5
懊惱,au3-nau2
懊惱癖,au3-nau2-phiah
腐腹,au3-pak
腐爆爆,au3-piak8-piak8
腐婊娼,au3-piau2-chhiong
腐色,au3-sek
腐仙,au3-sian
腐頭腐面,au3-thau5 au3-bin7
腐ti7-tu,au3-ti7-tu
腐ti7-tu3,au3-ti7-tu3
懊鬱,au3-ut
懊鬱熱,au3-ut-joah8
喉,au5
喉塞,au5-chat8
喉鐘,au5-cheng
喉瘋,au5-hong
喉ian,au5-ian
喉音,au5-im
喉藥,au5-ioh8
喉腔,au5-khiuⁿ
喉吭,au5-khng3
喉叫,au5-kio3
喉管,au5-kng2
喉蛾,au5-ngo5
喉痺,au5-pi5
喉聲,au5-siaⁿ
喉乾,au5-ta
喉底,au5-te2
喉淀,au5-tiⁿ7
喉韻,au5-un7
後,au7
後暗,au7-am3
後尾,au7-be2
後尾,au7-boe2
後尾,au7-ber2
後尾門,au7-be2-mng5
後面,au7-bin7
後面風,au7-bin7-hong
後面門,au7-bin7-mng5
後妻,au7-bo͘2
後母,au7-bo2
後母仔囝,au7-bu2-a2-kiaⁿ2
後母貓,au7-bu2-ba5
後母面,au7-bu2-bin7
後母婊,au7-bu2-piau2
後母毒,au7-bu2-tok8
後層,au7-chan
後層,au7-chan5
後層齒,au7-chan-khi2
後坐,au7-che7
後叔,au7-chek
後妻,au7-chhe
後手,au7-chhiu2
後手錢,au7-chhiu2-chiⁿ5
後娶,au7-chhoa7
後厝,au7-chhu3
後次,au7-chhu3
後春,au7-chhun
後齣,au7-chhut
後出世,au7-chhut-si3
後齣頭,au7-chhut-thau5
後尖,au7-chiam
後枕,au7-chim2
後枕骨,au7-chim2-kut
後進,au7-chin3
後進,ho͘7-chin3
後進,hio7-chin3
後choa7,au7-choa7
後choa7車,au7-choa7-chhia
後choa7船,au7-choa7-chun5
後行街,au7-choa7-koe
後水,au7-chui2
喉啞,au7-e2
後下,au7-e7
後月,au7-geh
後回,au7-he5
後回,au7-hoe7
後回,au7-her5
後花園,au7-hoe-hng5
後夫,au7-ang
後份,au7-hun7
後營,au7-iaⁿ5
後爪,au7-jiau2
後任,au7-jin7
後--日,au7--jit8
後日仔,au7-jit8-a2
後界,au7-kai3
後界土,au7-kai3-tho͘5
後角,au7-kak
後郊,au7-kau
後街,au7-ke
後繼,au7-ke3
後嫁,au7-ke3
後過,au7-ke3
後間,au7-keng
後腳,au7-kha
後起,au7-khi2
後齒,au7-khi2
後擴,au7-khok
後期,au7-ki5
後期船,au7-ki5-chun5
後期份,au7-ki5-hun7
後局,au7-kiok8
後裾,au7-ku
後季,au7-kui3
後軍,au7-kun
後來,au7-lai5
後龍,au7-leng5
後輪,au7-lian2
後落,au7-loh8
後暝,au7-me5
後門,au7-mng5
後年,au7-ni5
後--年,au7--ni5
後娘,au7-niu5
後pai2,au7-pai2
後班,au7-pang
後房,au7-pang5
後父,au7-pe7
後炮,au7-phau3
後壁郊,au7-phiah-kau
後壁溝,au7-phiah-kau
後壁,au7-piah
後壁鈕,au7-piah-liu2
後壁山,au7-piah-soaⁿ
後棚,au7-piⁿ5
後輩,au7-poe3
後步,au7-po͘7
後孵,au7-pu7
後本,au7-pun2
後世,au7-si3
後時,au7-si5
後謝,au7-sia7
後身,au7-sin
後巢,au7-siu7
後山,au7-soaⁿ
後山無挨,au7-soaⁿ3-bo5-oe
後山茶,au7-soaⁿ-te5
後嗣,au7-su5
後台,au7-tai5
後代,au7-tai7
後擔,au7-taⁿ7
後冬,au7-tang
後筒槍,au7-tang5-chheng3
後斗,au7-tau2
後躂仔,au7-that-a2
後躂仔牽,au7-that-a2-khan
後頭,au7-thau5
後胎,au7-the
後撐,au7-theⁿ3
後廳,au7-thiaⁿ
後腿,au7-thui2
後庭,au7-tiaⁿ5
後佃,au7-tian7
後殿,au7-tian7
後tiⁿ,au7-tiⁿ
後陣,au7-tin7
後場,au7-tiuⁿ5
後轉身,au7-tng2-sin
後堂,au7-tng5
後注,au7-tu3
後隊,au7-tui7
甌仔,au-a2
漚漚,au-au
甌甌,au-au
歐美,au-bi2
漚草窟,au-chhau2-khut
毆差,au-chhe
歐戰,au-chian3
漚焦,au-chiau
歐洲,au-chiu
漚灰,au-he
漚灰,au-hoe
漚灰,au-her
漚花,au-hoe
歐侯,au-ho͘5
歐陽,au-iong5
歐羅巴,au-lo5-pa
漚肥,au-pui5
歐西,au-se
毆打,au2-taⁿ2
ba,ba
貓,ba5
貓,ba5
麻,ba5
麻麻,ba5-ba5
麻麻痺痺,ba5-ba5-pi3-pi3
痲面,ba5-bin
貓面,ba5-bin7
貓叉仔,ba5-chhe-a2
麻雀,ba5-chhiok
貓鼠,ba5-chhu2
痲疹,ba5-chin2
痲瘋,ba5-hong
麻藥,ba5-ioh8
貓兒眼,ba5-ji5-gan2
貓兒竹,ba5-ji5-tek
貓狗,ba5-kau2
痲去,ba5-khi3
ba5閭,ba5-li5
ba5閭客,ba5-li5-kheh
ba5閭房,ba5-li5-pang5
媌片,ba5-phiaⁿ2
麻痺,ba5-pi3
媌頭,ba5-thau5
麻痛麻痛,ba5-thiaⁿ3-ba5-thiaⁿ3
鴟,ba5
痲,ba7
碼,ba7
覓,ba7
密,ba7
密密,ba7-ba7
ba7面,ba7-bin7
ba7霧,ba7-bu7
ba7霧光,ba7-bu7-kng
覓厝,ba7-chhu3
覓食,ba7-chiah8
覓錢,ba7-chiⁿ5
覓船,ba7-chun5
ba7-hioh8,ba7-hioh8
密合sa3,ba7-kap-sa3
覓孔,ba7-khang
ba7-li2-soa,ba7-li2-soa
密sa3,ba7-sa3
ba-ba,ba-ba
ba-bui,ba-bui
肉,bah
肉餡,bah-aⁿ7
肉肉,bah-bah
肉目,bah-bak8
含吻,bah-bun2
含吻笑,bah-bun2-chhio3
肉粽,bah-chang3
肉菜,bah-chhai3
肉刺,bah-chhi3
肉chhoah,bah-chhoah
肉醬,bah-chiuⁿ3
肉癰,bah-eng
肉魚,bah-hi5
肉脯,bah-hu2
肉油,bah-iu5
肉絨,bah-jiong5
肉角,bah-kak
肉鉤,bah-kau
肉繭,bah-kian2
肉餃,bah-kiau2
肉羹,bah-kiⁿ
肉干,bah-koaⁿ
肉菇,bah-ko͘
肉筋,bah-kun
肉骨,bah-kut
肉骨酥,bah-kut-so͘
肉螺,bah-le5
肉瘤,bah-liu5
肉滷,bah-lo͘7
肉路,bah-lo͘7
肉麵,bah-mi7
肉nng5,bah-nng5
肉nng5油,bah-nng5-iu5
肉圓,bah-iⁿ5
肉圓面,bah-oan5-bin7
肉圓湯,bah-oan5-thng
肉pa,bah-pa
肉包,bah-pau
肉皮,bah-phoe5
肉片,bah-phian3
肉餅,bah-piaⁿ2
肉餅面,bah-piaⁿ2-bin7
肉色,bah-sek
肉絲,bah-si
肉絲米粉,bah-si-bi2-hun2
肉絲炒粉,bah-si-chha2-hun2
肉絲炒麵,bah-si-chha2-mi7
肉絲煮粉,bah-si-chu2-hun2
肉絲煮麵,bah-si-chu2-mi7
肉絲麵,bah-si-mi7
肉身,bah-sin
肉siⁿ5,bah-siⁿ5
肉soaiⁿ7,bah-soaiⁿ7
肉筍,bah-sun2
肉屑,bah-sut
肉凍,bah-tang3
肉豆,bah-tau7
肉糖,bah-thng5
肉砧,bah-tiam
肉un,bah-un
醜,bai2
bai2味,bai2-bi7
bai2-bo͘2,bai2-bo͘2
bai2手,bai2-chhiu2
bai2手peng5,bai2-chhiu2-peng5
醜火,bai2-he2
醜火,bai2-hoe2
醜火,bai3-her2
醜貨,bai2-he3
醜貨,bai2-hoe3
醜貨,bai2-her3
bai2字,bai2-ji7
bai2猴,bai2-kau5
bai2腳,bai2-kha
bai2款,bai2-khoan2
bai2看相,bai2-khoaⁿ3-siuⁿ3
bai2氣,bai2-khui3
bai2路,bai2-lo͘7
眉,bai5
楣,bai5
埋,bai5
眉目,bai5-bak8
埋名,bai5-beng5
埋滅,bai5-biat8
埋沒,bai5-but8
埋葬,bai5-chong3
埋藏,bai5-chong5
埋伏,bai5-hok8
埋怨,bai5-oan3
眉頭,bai5-thau5
埋頭,bai5-thau5
覓,bai7
bai7-bang2,bai7-bang2
bai7症,bai7-cheng3
覓脈,bai7-beh8
bai7病,bai7-piⁿ7
覓喪,bai7-song
bai仔,bai-a2
bai-lo͘,bai-lo͘
染,bak
墨,bak8
木,bak8
目,bak8
目仔窯,bak8-a2-io5
墨盒,bak8-ah8
墨紅,bak8-ang5
目後,bak8-au7
目肉,bak8-bah
目眉,bak8-bai5
目眉尾,bak8-bai5-be2
目眉毛,bak8-bai5-mng5
目眉頭,bak8-bai5-thau5
墨墨,bak-bak
目尾,bak8-be2
目尾,bak8-boe2
目尾,bak8-ber2
目尾拖,bak8-be2-thoa
目紋,bak8-sun5
墨賊,bat8-chat8
墨賊船,bat8-chat8-chun5
墨賊煙,bat8-chat8-ian
墨賊子,bak8-chat8-ji2
墨賊干,bak8-chat8-koaⁿ
目前,bak8-cheng5
目刺,bak8-chhiah
墨刺,bak8-chhiⁿ7
木匠,bak8-chhiuⁿ7
木匠店,bak8-chhiuⁿ7-tiam3
目睫毛,bak8-chiat8-mng5
目尖,bak8-chiam
目箭,bak8-chiⁿ3
目箭肉,bak8-chiⁿ3-bah
墨繩,bak8-chin5
目一nih,bak8-chit8-nih
目一soah,bak8-chit8-soah
目一瞬,bak8-chit8-sut
目睭,bak8-chiu
目睭尾,bak8-chiu-be2
目睭症,bak8-chiu-cheng3
目睭前,bak8-chiu-cheng5
目睭子,bak8-chiu-chi2
目睭凝,bak8-chiu-gin5
目睭掩,bak8-chiuiam
目睭仁,bak8-chiu-jin5
目睭孔,bak8-chiu-khang
目睭孔,bak8-chiu-khong2
目睭箍,bak8-chiu-kho͘
目睭臼,bak8-chiu-khu7
目睭窟,bak8-chiu-khut
目睭鏡,bak8-chiu-kiaⁿ3
目睭毛,bak8-chiu-mng5
目睭皮,bak8-chiu-phoe5
墨水,bak8-chui2
墨水罐,bak8-chui2-koan3
墨水布,bak8-chui2-po͘3
墨水衫,bak8-chui2-saⁿ
墨水色,bak8-chui2-sek
墨水畫,bak8-chui2-ui7
目下,bak8-e7
目凝,bak8-gin5
墨海,bak8-hai2
目蚶,bak8-ham
墨魚,bak8-hi5
墨魚煙,bak8-hi5-ian
墨魚殼,bak8-hi5-khak
墨硯,bak8-hiⁿ7
墨硯盤,bak8-hiⁿ7-poaⁿ5
木香,bak8-hiuⁿ
目花,bak8-hoe
目hoe2,bak8-hoe2
目hoe2目hiⁿ7,bak8-hoe2-bak8-hiⁿ7
目hoe2目觸,bak8-hoe2-bak8-tak
目藥,bak8-ioh8
目油,bak8-iu5
目角,bak8-kak
木工,bak8-kang
目降,bak8-kang3
木工頭,bak8-kang-thau5
墨架,bak8-ke3
目孔,bak8-khang
目孔,bak8-khang2
目孔刺,bak8-khang2-chhiah
目孔臼,bak8-khang2-khu7
目孔,bak8-khong2
目箍,bak8-kho͘
木屐,bak8-kiah8
木屐節,bak8-kiah8-cheh
木屐choe,bak8-kiah8-choe
木屐塔,bak8-kiah8-thah
目鏡,bak8-kiaⁿ3
目鏡仁,bak8-kiaⁿ3-jin5
目鏡匡,bak8-kiaⁿ3-kheng
目鏡袋,bak8-kiaⁿ3-te7
目鏡tui7,bak8-kiaⁿ3-tui7
目今,bak8-kim
目金,bak8-kim
目墘,bak8-kiⁿ5
目光,bak8-kng
墨膏,bak8-ko
墨干,bak8-koaⁿ
墨罐,bak8-koan3
目筋,bak8-kun
目內,bak8-lai7
目漏,bak8-lau7
木料,bak8-liau7
木lo5,bak8-lo5
目浪樹,bak8-long7-chhiu7
茉莉,bak8-ni7
茉莉水蛙,bak8-ni7-chui2-koe
茉莉花,bak8-ni7-hoe
目裡,bak8-nih
目nih仔,bak8-nih-a2
目nih久,bak8-nih-ku2
墨壺,bak8-o͘5
木鈀,bak8-pe5
目白舌吐,bak8-peh8-chih8-tho͘2
墨缽,bak8-poah
墨盤,bak8-poaⁿ5
墨盤盒,bak8-poaⁿ5-ah8
墨盤石,bak8-poaⁿ5-chioh8
墨盤蓋,bak8-poaⁿ5-koa3
墨盤底,bak8-poaⁿ5-te2
木柵,bak8-sa
目sa7-si7,bak8-sa7-si7
木司,bak8-sai
墨屎,bak8-sai2
目屎,bak8-sai2
目屎針,bak8-sai2-chiam
目屎膏,bak8-sai2-ko
目屎流近,bak8-sai2-lau5-kun7
木司阜,bak8-sai-hu7
木蝨,bat8-sat
目識,bak8-sek
墨色,bak8-sek
目siau5,bak8-siau5
目神,bak8-sin5
目實,bat8-sit8
墨斗,bak8-tau2
墨斗刺,bak8-tau2-chhiⁿ7
墨斗繩,bak8-tau2-chin5
墨斗線,bak8-tau2-soaⁿ3
墨塊,bak8-te3
目地,bak8-te7
木桶,bak8-thang2
目頭,bak8-thau5
墨槌,bak8-thui5
墨條,bak8-tiau5
目窩,bak8-o
bak-bak濁濁,bak-bak-tak-tak
bak手,bak-chhiu2
bak嘴,bak-chhui3
bak水,bak-chui2
bak油,bak-iu5
bak腳bak手,bak-kha bak-chhiu2
bak汗,bak-koaⁿ7
bak濁,bak-tak
bak澹,bak-tam5
bak-tiau5,bak-tiau5
bak-tioh8,bak-tioh8
bam7,bam7
屘,ban
挽,ban2
挽挽,ban2-lan2
挽麥,ban2-beh8
挽面,ban2-bin7
挽嘴齒,ban2-chhui3-khi2
挽藥,ban2-ioh8
挽弓,ban2-keng
挽齒,ban2-khi2
挽--起來,ban2--khi2-lai5
挽瓜chhiu5藤,ban2-koe chhiu5-tin5
晚季,ban2-kui3
挽筋,ban2-kun
挽筋鏇頷,ban2-kun-chun7-am7
挽mih8,ban2-mih8
挽mi,ban2-mi
挽翼,ban2-sit8
挽茶,ban2-te5
挽茶歌,ban2-te5-koa
挽tng2,ban2-tng2
蠻,ban5
閩,ban5
幔,boan5
頑,oan2
閩籍,ban5-chip8
頑柴頭,ban5-chha5-thau5
閩清,ban5-chhiaⁿ
閩浙,ban5-chiat
閩族,ban5-chok8
蠻夷,ban5-i5
蠻勇,ban5-iong2
閩人,ban5-jin5
閩縣,ban5-koaiⁿ7
ban5麻,ban5-moa5
閩粵,ban5-oat8
ban5鞋,ban5-oe5
頑皮,ban5-phe5
頑皮,ban5-phoe5
頑皮,ban5-pher5
ban5布,ban5-po͘3
閩省,ban5-seng2
蠻性,ban5-seng3
萬,ban7
卍,ban7
瓣,pan7
緩,ban7
緩a2是,ban7-a2-si7
萬安,ban7-an
緩緩,ban7-ban7
萬萬,ban7-ban7
萬萬年,ban7-ban7-ni5
緩米,ban7-bi2
萬民,ban7-bin5
萬物,ban7-but8
蔓菁,ban7-chheng
萬千,ban7-chhian
緩且,ban7-chhiaⁿ2
慢且,ban7-chhiaⁿ2
慢且是,ban7-chhiaⁿ2-si7
慢且是,ban7-chhiaⁿ2-si7
慢即,ban7-chiah
慢即是,ban7-chiah-si7
慢即是,ban7-chiah-si7
緩--一刻,ban7--chit8-khek
萬全,ban7-choan5
萬應膏,ban7-eng3-ko
萬goa7,ban7-goa7
萬項,ban7-hang7
萬幸,ban7-heng7
萬夫,ban7-hu
萬一,ban7-it
卍字,ban7-ji7
萬二,ban7-ji7
卍字糖,ban7-ji7-thng5
萬人妻,ban7-jin5-chhe
萬人衣,ban7-jin5-i
萬人傘,ban7-jin5-soaⁿ3
萬人敵,ban7-jin5-tek8
萬人堆,ban7-jin5-tui
蔓荊子,ban7-keng-chi2
慢經風,ban7-keng-hong
慢開,ban7-khui
慢氣,ban7-khui3
萬機,ban7-ki
萬金,ban7-kim
萬國,ban7-kok
萬古,ban7-ko͘2
萬根菜,ban7-kun-chhai3
萬斤菜,ban7-kun-chhau2
萬根獻,ban7-kun-hian3
萬斤力,ban7-kun-lat8
萬歷,ban7-lek8
萬能,ban7-leng5
萬里,ban7-li2
萬年,ban7-lian5
萬年青,ban7-lian5-chhiⁿ
萬年紅,ban7-lian5-hnog5
萬年龜,ban7-lian5-ku
萬年筆,ban7-lian5-pit
